Year,Month,Day,Hour,DNI
2016,6,8,17,760
2016,6,8,18,589
2016,6,8,19,210
2016,6,8,20,0
2016,6,8,21,0
2016,6,8,22,0
2016,6,8,23,0
2016,6,9,0,0
2016,6,9,1,0
2016,6,9,2,0
2016,6,9,3,0
2016,6,9,4,0
2016,6,9,5,34
2016,6,9,6,161
2016,6,9,7,35
2016,6,9,8,172
2016,6,9,9,233
2016,6,9,10,421
2016,6,9,11,542
2016,6,9,12,451
2016,6,9,13,926
2016,6,9,14,507
2016,6,9,15,636
2016,6,9,16,778
2016,6,9,17,576
2016,6,9,18,486
2016,6,9,19,141
2016,6,9,20,0
2016,6,9,21,0
2016,6,9,22,0
2016,6,9,23,0
2016,6,10,0,0
2016,6,10,1,0
2016,6,10,2,0
2016,6,10,3,0
2016,6,10,4,0
2016,6,10,5,229
2016,6,10,6,548
2016,6,10,7,738
2016,6,10,8,199
2016,6,10,9,108
2016,6,10,10,186
2016,6,10,11,425
2016,6,10,12,926
2016,6,10,13,46
2016,6,10,14,16
2016,6,10,15,71
2016,6,10,16,103
2016,6,10,17,72
2016,6,10,18,47
2016,6,10,19,0
2016,6,10,20,0
2016,6,10,21,0
2016,6,10,22,0
2016,6,10,23,0
2016,6,11,0,0
2016,6,11,1,0
2016,6,11,2,0
2016,6,11,3,0
2016,6,11,4,0
2016,6,11,5,8
2016,6,11,6,79
2016,6,11,7,0
2016,6,11,8,0
2016,6,11,9,0
2016,6,11,10,0
2016,6,11,11,0
2016,6,11,12,10
2016,6,11,13,11
2016,6,11,14,430
2016,6,11,15,0
2016,6,11,16,0
2016,6,11,17,106
2016,6,11,18,58
2016,6,11,19,0
2016,6,11,20,0
2016,6,11,21,0
2016,6,11,22,0
2016,6,11,23,0
2016,6,12,0,0
2016,6,12,1,0
2016,6,12,2,0
2016,6,12,3,0
2016,6,12,4,0
2016,6,12,5,154
2016,6,12,6,457
2016,6,12,7,632
2016,6,12,8,386
2016,6,12,9,811
2016,6,12,10,858
2016,6,12,11,904
2016,6,12,12,905
2016,6,12,13,893
2016,6,12,14,880
2016,6,12,15,846
2016,6,12,16,0
2016,6,12,17,0
2016,6,12,18,538
2016,6,12,19,201
2016,6,12,20,0
2016,6,12,21,0
2016,6,12,22,0
2016,6,12,23,0
2016,6,13,0,0
2016,6,13,1,0
2016,6,13,2,0
2016,6,13,3,0
2016,6,13,4,0
2016,6,13,5,154
2016,6,13,6,400
2016,6,13,7,347
2016,6,13,8,749
2016,6,13,9,126
2016,6,13,10,843
2016,6,13,11,0
2016,6,13,12,0
2016,6,13,13,6
2016,6,13,14,0
2016,6,13,15,103
2016,6,13,16,0
2016,6,13,17,3
2016,6,13,18,0
2016,6,13,19,0
2016,6,13,20,0
2016,6,13,21,0
2016,6,13,22,0
2016,6,13,23,0
2016,6,14,0,0
2016,6,14,1,0
2016,6,14,2,0
2016,6,14,3,0
2016,6,14,4,0
2016,6,14,5,217
2016,6,14,6,523
2016,6,14,7,665
2016,6,14,8,759
2016,6,14,9,703
2016,6,14,10,862
2016,6,14,11,921
2016,6,14,12,916
2016,6,14,13,41
2016,6,14,14,355
2016,6,14,15,57
2016,6,14,16,159
2016,6,14,17,0
2016,6,14,18,0
2016,6,14,19,0
2016,6,14,20,0
2016,6,14,21,0
2016,6,14,22,0
2016,6,14,23,0
2016,6,15,0,0
2016,6,15,1,0
2016,6,15,2,0
2016,6,15,3,0
2016,6,15,4,0
2016,6,15,5,228
2016,6,15,6,558
2016,6,15,7,716
2016,6,15,8,802
2016,6,15,9,858
2016,6,15,10,900
2016,6,15,11,955
2016,6,15,12,959
2016,6,15,13,948
2016,6,15,14,948
2016,6,15,15,910
2016,6,15,16,839
2016,6,15,17,727
2016,6,15,18,543
2016,6,15,19,178
2016,6,15,20,0
2016,6,15,21,0
2016,6,15,22,0
2016,6,15,23,0
2016,6,16,0,0
2016,6,16,1,0
2016,6,16,2,0
2016,6,16,3,0
2016,6,16,4,0
2016,6,16,5,253
2016,6,16,6,592
2016,6,16,7,753
2016,6,16,8,842
2016,6,16,9,894
2016,6,16,10,925
2016,6,16,11,964
2016,6,16,12,963
2016,6,16,13,952
2016,6,16,14,930
2016,6,16,15,891
2016,6,16,16,839
2016,6,16,17,749
2016,6,16,18,587
2016,6,16,19,245
2016,6,16,20,0
2016,6,16,21,0
2016,6,16,22,0
2016,6,16,23,0
2016,6,17,0,0
2016,6,17,1,0
2016,6,17,2,0
2016,6,17,3,0
2016,6,17,4,0
2016,6,17,5,292
2016,6,17,6,628
2016,6,17,7,782
2016,6,17,8,862
2016,6,17,9,907
2016,6,17,10,933
2016,6,17,11,962
2016,6,17,12,964
2016,6,17,13,957
2016,6,17,14,955
2016,6,17,15,926
2016,6,17,16,878
2016,6,17,17,795
2016,6,17,18,643
2016,6,17,19,307
2016,6,17,20,0
2016,6,17,21,0
2016,6,17,22,0
2016,6,17,23,0
2016,6,18,0,0
2016,6,18,1,0
2016,6,18,2,0
2016,6,18,3,0
2016,6,18,4,0
2016,6,18,5,198
2016,6,18,6,449
2016,6,18,7,571
2016,6,18,8,809
2016,6,18,9,883
2016,6,18,10,598
2016,6,18,11,668
2016,6,18,12,674
2016,6,18,13,420
2016,6,18,14,383
2016,6,18,15,470
2016,6,18,16,533
2016,6,18,17,414
2016,6,18,18,314
2016,6,18,19,122
2016,6,18,20,0
2016,6,18,21,0
2016,6,18,22,0
2016,6,18,23,0
2016,6,19,0,0
2016,6,19,1,0
2016,6,19,2,0
2016,6,19,3,0
2016,6,19,4,0
2016,6,19,5,299
2016,6,19,6,638
2016,6,19,7,797
2016,6,19,8,883
2016,6,19,9,934
2016,6,19,10,966
2016,6,19,11,978
2016,6,19,12,976
2016,6,19,13,968
2016,6,19,14,967
2016,6,19,15,937
2016,6,19,16,891
2016,6,19,17,811
2016,6,19,18,658
2016,6,19,19,318
2016,6,19,20,0
2016,6,19,21,0
2016,6,19,22,0
2016,6,19,23,0
2016,6,20,0,0
2016,6,20,1,0
2016,6,20,2,0
2016,6,20,3,0
2016,6,20,4,0
2016,6,20,5,300
2016,6,20,6,615
2016,6,20,7,762
2016,6,20,8,842
2016,6,20,9,891
2016,6,20,10,920
2016,6,20,11,952
2016,6,20,12,955
2016,6,20,13,948
2016,6,20,14,939
2016,6,20,15,909
2016,6,20,16,856
2016,6,20,17,767
2016,6,20,18,605
2016,6,20,19,274
2016,6,20,20,0
2016,6,20,21,0
2016,6,20,22,0
2016,6,20,23,0
2016,6,21,0,0
2016,6,21,1,0
2016,6,21,2,0
2016,6,21,3,0
2016,6,21,4,0
2016,6,21,5,244
2016,6,21,6,573
2016,6,21,7,742
2016,6,21,8,837
2016,6,21,9,895
2016,6,21,10,930
2016,6,21,11,952
2016,6,21,12,954
2016,6,21,13,947
2016,6,21,14,932
2016,6,21,15,895
2016,6,21,16,836
2016,6,21,17,741
2016,6,21,18,572
2016,6,21,19,235
2016,6,21,20,0
2016,6,21,21,0
2016,6,21,22,0
2016,6,21,23,0
2016,6,22,0,0
2016,6,22,1,0
2016,6,22,2,0
2016,6,22,3,0
2016,6,22,4,0
2016,6,22,5,151
2016,6,22,6,497
2016,6,22,7,691
2016,6,22,8,799
2016,6,22,9,858
2016,6,22,10,888
2016,6,22,11,919
2016,6,22,12,915
2016,6,22,13,896
2016,6,22,14,882
2016,6,22,15,850
2016,6,22,16,812
2016,6,22,17,739
2016,6,22,18,588
2016,6,22,19,241
2016,6,22,20,0
2016,6,22,21,0
2016,6,22,22,0
2016,6,22,23,0
2016,6,23,0,0
2016,6,23,1,0
2016,6,23,2,0
2016,6,23,3,0
2016,6,23,4,0
2016,6,23,5,185
2016,6,23,6,293
2016,6,23,7,677
2016,6,23,8,769
2016,6,23,9,824
2016,6,23,10,335
2016,6,23,11,921
2016,6,23,12,938
2016,6,23,13,944
2016,6,23,14,935
2016,6,23,15,908
2016,6,23,16,861
2016,6,23,17,779
2016,6,23,18,622
2016,6,23,19,281
2016,6,23,20,0
2016,6,23,21,0
2016,6,23,22,0
2016,6,23,23,0
2016,6,24,0,0
2016,6,24,1,0
2016,6,24,2,0
2016,6,24,3,0
2016,6,24,4,0
2016,6,24,5,264
2016,6,24,6,602
2016,6,24,7,761
2016,6,24,8,850
2016,6,24,9,903
2016,6,24,10,936
2016,6,24,11,957
2016,6,24,12,961
2016,6,24,13,955
2016,6,24,14,943
2016,6,24,15,912
2016,6,24,16,859
2016,6,24,17,770
2016,6,24,18,610
2016,6,24,19,266
2016,6,24,20,0
2016,6,24,21,0
2016,6,24,22,0
2016,6,24,23,0
2016,6,25,0,0
2016,6,25,1,0
2016,6,25,2,0
2016,6,25,3,0
2016,6,25,4,0
2016,6,25,5,294
2016,6,25,6,652
2016,6,25,7,812
2016,6,25,8,897
2016,6,25,9,947
2016,6,25,10,977
2016,6,25,11,1001
2016,6,25,12,1005
2016,6,25,13,999
2016,6,25,14,980
2016,6,25,15,949
2016,6,25,16,899
2016,6,25,17,817
2016,6,25,18,667
2016,6,25,19,330
2016,6,25,20,0
2016,6,25,21,0
2016,6,25,22,0
2016,6,25,23,0
2016,6,26,0,0
2016,6,26,1,0
2016,6,26,2,0
2016,6,26,3,0
2016,6,26,4,0
2016,6,26,5,314
2016,6,26,6,656
2016,6,26,7,808
2016,6,26,8,890
2016,6,26,9,938
2016,6,26,10,966
2016,6,26,11,984
2016,6,26,12,984
2016,6,26,13,972
2016,6,26,14,957
2016,6,26,15,919
2016,6,26,16,862
2016,6,26,17,772
2016,6,26,18,610
2016,6,26,19,269
2016,6,26,20,0
2016,6,26,21,0
2016,6,26,22,0
2016,6,26,23,0
2016,6,27,0,0
2016,6,27,1,0
2016,6,27,2,0
2016,6,27,3,0
2016,6,27,4,0
2016,6,27,5,206
2016,6,27,6,537
2016,6,27,7,708
2016,6,27,8,803
2016,6,27,9,859
2016,6,27,10,892
2016,6,27,11,955
2016,6,27,12,959
2016,6,27,13,952
2016,6,27,14,931
2016,6,27,15,899
2016,6,27,16,849
2016,6,27,17,764
2016,6,27,18,609
2016,6,27,19,275
2016,6,27,20,0
2016,6,27,21,0
2016,6,27,22,0
2016,6,27,23,0
2016,6,28,0,0
2016,6,28,1,0
2016,6,28,2,0
2016,6,28,3,0
2016,6,28,4,0
2016,6,28,5,156
2016,6,28,6,482
2016,6,28,7,665
2016,6,28,8,763
2016,6,28,9,821
2016,6,28,10,857
2016,6,28,11,905
2016,6,28,12,464
2016,6,28,13,899
2016,6,28,14,500
2016,6,28,15,150
2016,6,28,16,589
2016,6,28,17,12
2016,6,28,18,0
2016,6,28,19,0
2016,6,28,20,0
2016,6,28,21,0
2016,6,28,22,0
2016,6,28,23,0
2016,6,29,0,0
2016,6,29,1,0
2016,6,29,2,0
2016,6,29,3,0
2016,6,29,4,0
2016,6,29,5,41
2016,6,29,6,166
2016,6,29,7,11
2016,6,29,8,369
2016,6,29,9,471
2016,6,29,10,355
2016,6,29,11,25
2016,6,29,12,221
2016,6,29,13,850
2016,6,29,14,840
2016,6,29,15,791
2016,6,29,16,0
2016,6,29,17,202
2016,6,29,18,138
2016,6,29,19,22
2016,6,29,20,0
2016,6,29,21,0
2016,6,29,22,0
2016,6,29,23,0
2016,6,30,0,0
2016,6,30,1,0
2016,6,30,2,0
2016,6,30,3,0
2016,6,30,4,0
2016,6,30,5,0
2016,6,30,6,64
2016,6,30,7,24
2016,6,30,8,88
2016,6,30,9,190
2016,6,30,10,30
2016,6,30,11,10
2016,6,30,12,8
2016,6,30,13,886
2016,6,30,14,577
2016,6,30,15,537
2016,6,30,16,592
2016,6,30,17,523
2016,6,30,18,423
2016,6,30,19,192
2016,6,30,20,0
2016,6,30,21,0
2016,6,30,22,0
2016,6,30,23,0
2016,7,1,0,0
2016,7,1,1,0
2016,7,1,2,0
2016,7,1,3,0
2016,7,1,4,0
2016,7,1,5,216
2016,7,1,6,538
2016,7,1,7,693
2016,7,1,8,781
2016,7,1,9,833
2016,7,1,10,860
2016,7,1,11,461
2016,7,1,12,89
2016,7,1,13,407
2016,7,1,14,120
2016,7,1,15,41
2016,7,1,16,138
2016,7,1,17,646
2016,7,1,18,491
2016,7,1,19,208
2016,7,1,20,0
2016,7,1,21,0
2016,7,1,22,0
2016,7,1,23,0
2016,7,2,0,0
2016,7,2,1,0
2016,7,2,2,0
2016,7,2,3,0
2016,7,2,4,0
2016,7,2,5,210
2016,7,2,6,538
2016,7,2,7,697
2016,7,2,8,787
2016,7,2,9,842
2016,7,2,10,876
2016,7,2,11,922
2016,7,2,12,470
2016,7,2,13,369
2016,7,2,14,476
2016,7,2,15,869
2016,7,2,16,529
2016,7,2,17,55
2016,7,2,18,36
2016,7,2,19,0
2016,7,2,20,0
2016,7,2,21,0
2016,7,2,22,0
2016,7,2,23,0
2016,7,3,0,0
2016,7,3,1,0
2016,7,3,2,0
2016,7,3,3,0
2016,7,3,4,0
2016,7,3,5,124
2016,7,3,6,450
2016,7,3,7,640
2016,7,3,8,749
2016,7,3,9,812
2016,7,3,10,850
2016,7,3,11,891
2016,7,3,12,899
2016,7,3,13,895
2016,7,3,14,0
2016,7,3,15,879
2016,7,3,16,827
2016,7,3,17,737
2016,7,3,18,575
2016,7,3,19,238
2016,7,3,20,0
2016,7,3,21,0
2016,7,3,22,0
2016,7,3,23,0
2016,7,4,0,0
2016,7,4,1,0
2016,7,4,2,0
2016,7,4,3,0
2016,7,4,4,0
2016,7,4,5,32
2016,7,4,6,241
2016,7,4,7,574
2016,7,4,8,728
2016,7,4,9,800
2016,7,4,10,832
2016,7,4,11,919
2016,7,4,12,924
2016,7,4,13,921
2016,7,4,14,239
2016,7,4,15,7
2016,7,4,16,60
2016,7,4,17,201
2016,7,4,18,550
2016,7,4,19,204
2016,7,4,20,0
2016,7,4,21,0
2016,7,4,22,0
2016,7,4,23,0
2016,7,5,0,0
2016,7,5,1,0
2016,7,5,2,0
2016,7,5,3,0
2016,7,5,4,0
2016,7,5,5,145
2016,7,5,6,430
2016,7,5,7,589
2016,7,5,8,358
2016,7,5,9,346
2016,7,5,10,867
2016,7,5,11,916
2016,7,5,12,924
2016,7,5,13,919
2016,7,5,14,917
2016,7,5,15,886
2016,7,5,16,834
2016,7,5,17,742
2016,7,5,18,575
2016,7,5,19,235
2016,7,5,20,0
2016,7,5,21,0
2016,7,5,22,0
2016,7,5,23,0
2016,7,6,0,0
2016,7,6,1,0
2016,7,6,2,0
2016,7,6,3,0
2016,7,6,4,0
2016,7,6,5,209
2016,7,6,6,545
2016,7,6,7,701
2016,7,6,8,787
2016,7,6,9,619
2016,7,6,10,630
2016,7,6,11,548
2016,7,6,12,943
2016,7,6,13,934
2016,7,6,14,914
2016,7,6,15,875
2016,7,6,16,821
2016,7,6,17,727
2016,7,6,18,557
2016,7,6,19,223
2016,7,6,20,0
2016,7,6,21,0
2016,7,6,22,0
2016,7,6,23,0
2016,7,7,0,0
2016,7,7,1,0
2016,7,7,2,0
2016,7,7,3,0
2016,7,7,4,0
2016,7,7,5,239
2016,7,7,6,591
2016,7,7,7,749
2016,7,7,8,836
2016,7,7,9,889
2016,7,7,10,921
2016,7,7,11,945
2016,7,7,12,948
2016,7,7,13,944
2016,7,7,14,939
2016,7,7,15,910
2016,7,7,16,860
2016,7,7,17,774
2016,7,7,18,616
2016,7,7,19,275
2016,7,7,20,0
2016,7,7,21,0
2016,7,7,22,0
2016,7,7,23,0
2016,7,8,0,0
2016,7,8,1,0
2016,7,8,2,0
2016,7,8,3,0
2016,7,8,4,0
2016,7,8,5,151
2016,7,8,6,501
2016,7,8,7,676
2016,7,8,8,770
2016,7,8,9,824
2016,7,8,10,861
2016,7,8,11,935
2016,7,8,12,940
2016,7,8,13,535
2016,7,8,14,637
2016,7,8,15,227
2016,7,8,16,507
2016,7,8,17,587
2016,7,8,18,557
2016,7,8,19,204
2016,7,8,20,0
2016,7,8,21,0
2016,7,8,22,0
2016,7,8,23,0
2016,7,9,0,0
2016,7,9,1,0
2016,7,9,2,0
2016,7,9,3,0
2016,7,9,4,0
2016,7,9,5,190
2016,7,9,6,558
2016,7,9,7,734
2016,7,9,8,833
2016,7,9,9,893
2016,7,9,10,931
2016,7,9,11,965
2016,7,9,12,971
2016,7,9,13,511
2016,7,9,14,302
2016,7,9,15,291
2016,7,9,16,673
2016,7,9,17,759
2016,7,9,18,602
2016,7,9,19,264
2016,7,9,20,0
2016,7,9,21,0
2016,7,9,22,0
2016,7,9,23,0
2016,7,10,0,0
2016,7,10,1,0
2016,7,10,2,0
2016,7,10,3,0
2016,7,10,4,0
2016,7,10,5,157
2016,7,10,6,540
2016,7,10,7,720
2016,7,10,8,817
2016,7,10,9,872
2016,7,10,10,902
2016,7,10,11,935
2016,7,10,12,97
2016,7,10,13,18
2016,7,10,14,0
2016,7,10,15,90
2016,7,10,16,0
2016,7,10,17,477
2016,7,10,18,392
2016,7,10,19,259
2016,7,10,20,0
2016,7,10,21,0
2016,7,10,22,0
2016,7,10,23,0
2016,7,11,0,0
2016,7,11,1,0
2016,7,11,2,0
2016,7,11,3,0
2016,7,11,4,0
2016,7,11,5,300
2016,7,11,6,681
2016,7,11,7,837
2016,7,11,8,917
2016,7,11,9,964
2016,7,11,10,992
2016,7,11,11,1005
2016,7,11,12,1008
2016,7,11,13,1003
2016,7,11,14,979
2016,7,11,15,948
2016,7,11,16,897
2016,7,11,17,811
2016,7,11,18,652
2016,7,11,19,292
2016,7,11,20,0
2016,7,11,21,0
2016,7,11,22,0
2016,7,11,23,0
2016,7,12,0,0
2016,7,12,1,0
2016,7,12,2,0
2016,7,12,3,0
2016,7,12,4,0
2016,7,12,5,215
2016,7,12,6,609
2016,7,12,7,778
2016,7,12,8,866
2016,7,12,9,915
2016,7,12,10,944
2016,7,12,11,966
2016,7,12,12,964
2016,7,12,13,954
2016,7,12,14,953
2016,7,12,15,918
2016,7,12,16,860
2016,7,12,17,765
2016,7,12,18,596
2016,7,12,19,234
2016,7,12,20,0
2016,7,12,21,0
2016,7,12,22,0
2016,7,12,23,0
2016,7,13,0,0
2016,7,13,1,0
2016,7,13,2,0
2016,7,13,3,0
2016,7,13,4,0
2016,7,13,5,229
2016,7,13,6,622
2016,7,13,7,789
2016,7,13,8,878
2016,7,13,9,930
2016,7,13,10,961
2016,7,13,11,986
2016,7,13,12,988
2016,7,13,13,981
2016,7,13,14,961
2016,7,13,15,931
2016,7,13,16,881
2016,7,13,17,796
2016,7,13,18,637
2016,7,13,19,277
2016,7,13,20,0
2016,7,13,21,0
2016,7,13,22,0
2016,7,13,23,0
2016,7,14,0,0
2016,7,14,1,0
2016,7,14,2,0
2016,7,14,3,0
2016,7,14,4,0
2016,7,14,5,190
2016,7,14,6,587
2016,7,14,7,759
2016,7,14,8,851
2016,7,14,9,905
2016,7,14,10,937
2016,7,14,11,960
2016,7,14,12,966
2016,7,14,13,962
2016,7,14,14,952
2016,7,14,15,922
2016,7,14,16,870
2016,7,14,17,782
2016,7,14,18,615
2016,7,14,19,247
2016,7,14,20,0
2016,7,14,21,0
2016,7,14,22,0
2016,7,14,23,0
2016,7,15,0,0
2016,7,15,1,0
2016,7,15,2,0
2016,7,15,3,0
2016,7,15,4,0
2016,7,15,5,0
2016,7,15,6,549
2016,7,15,7,169
2016,7,15,8,561
2016,7,15,9,885
2016,7,15,10,918
2016,7,15,11,946
2016,7,15,12,950
2016,7,15,13,947
2016,7,15,14,522
2016,7,15,15,309
2016,7,15,16,39
2016,7,15,17,45
2016,7,15,18,22
2016,7,15,19,0
2016,7,15,20,0
2016,7,15,21,0
2016,7,15,22,0
2016,7,15,23,0
2016,7,16,0,0
2016,7,16,1,0
2016,7,16,2,0
2016,7,16,3,0
2016,7,16,4,0
2016,7,16,5,0
2016,7,16,6,416
2016,7,16,7,624
2016,7,16,8,681
2016,7,16,9,688
2016,7,16,10,571
2016,7,16,11,947
2016,7,16,12,954
2016,7,16,13,952
2016,7,16,14,936
2016,7,16,15,901
2016,7,16,16,838
2016,7,16,17,729
2016,7,16,18,534
2016,7,16,19,151
2016,7,16,20,0
2016,7,16,21,0
2016,7,16,22,0
2016,7,16,23,0
2016,7,17,0,0
2016,7,17,1,0
2016,7,17,2,0
2016,7,17,3,0
2016,7,17,4,0
2016,7,17,5,0
2016,7,17,6,483
2016,7,17,7,679
2016,7,17,8,561
2016,7,17,9,850
2016,7,17,10,892
2016,7,17,11,937
2016,7,17,12,949
2016,7,17,13,17
2016,7,17,14,0
2016,7,17,15,13
2016,7,17,16,0
2016,7,17,17,756
2016,7,17,18,586
2016,7,17,19,215
2016,7,17,20,0
2016,7,17,21,0
2016,7,17,22,0
2016,7,17,23,0
2016,7,18,0,0
2016,7,18,1,0
2016,7,18,2,0
2016,7,18,3,0
2016,7,18,4,0
2016,7,18,5,123
2016,7,18,6,517
2016,7,18,7,692
2016,7,18,8,788
2016,7,18,9,848
2016,7,18,10,886
2016,7,18,11,929
2016,7,18,12,586
2016,7,18,13,292
2016,7,18,14,19
2016,7,18,15,15
2016,7,18,16,29
2016,7,18,17,18
2016,7,18,18,416
2016,7,18,19,102
2016,7,18,20,0
2016,7,18,21,0
2016,7,18,22,0
2016,7,18,23,0
2016,7,19,0,0
2016,7,19,1,0
2016,7,19,2,0
2016,7,19,3,0
2016,7,19,4,0
2016,7,19,5,0
2016,7,19,6,510
2016,7,19,7,706
2016,7,19,8,810
2016,7,19,9,870
2016,7,19,10,906
2016,7,19,11,929
2016,7,19,12,931
2016,7,19,13,920
2016,7,19,14,907
2016,7,19,15,870
2016,7,19,16,810
2016,7,19,17,0
2016,7,19,18,522
2016,7,19,19,147
2016,7,19,20,0
2016,7,19,21,0
2016,7,19,22,0
2016,7,19,23,0
2016,7,20,0,0
2016,7,20,1,0
2016,7,20,2,0
2016,7,20,3,0
2016,7,20,4,0
2016,7,20,5,132
2016,7,20,6,556
2016,7,20,7,744
2016,7,20,8,842
2016,7,20,9,899
2016,7,20,10,933
2016,7,20,11,963
2016,7,20,12,970
2016,7,20,13,967
2016,7,20,14,949
2016,7,20,15,919
2016,7,20,16,867
2016,7,20,17,777
2016,7,20,18,610
2016,7,20,19,228
2016,7,20,20,0
2016,7,20,21,0
2016,7,20,22,0
2016,7,20,23,0
2016,7,21,0,0
2016,7,21,1,0
2016,7,21,2,0
2016,7,21,3,0
2016,7,21,4,0
2016,7,21,5,0
2016,7,21,6,551
2016,7,21,7,732
2016,7,21,8,826
2016,7,21,9,881
2016,7,21,10,912
2016,7,21,11,937
2016,7,21,12,940
2016,7,21,13,933
2016,7,21,14,924
2016,7,21,15,895
2016,7,21,16,844
2016,7,21,17,754
2016,7,21,18,588
2016,7,21,19,216
2016,7,21,20,0
2016,7,21,21,0
2016,7,21,22,0
2016,7,21,23,0
2016,7,22,0,0
2016,7,22,1,0
2016,7,22,2,0
2016,7,22,3,0
2016,7,22,4,0
2016,7,22,5,0
2016,7,22,6,489
2016,7,22,7,686
2016,7,22,8,297
2016,7,22,9,487
2016,7,22,10,460
2016,7,22,11,930
2016,7,22,12,0
2016,7,22,13,0
2016,7,22,14,923
2016,7,22,15,898
2016,7,22,16,849
2016,7,22,17,760
2016,7,22,18,589
2016,7,22,19,202
2016,7,22,20,0
2016,7,22,21,0
2016,7,22,22,0
2016,7,22,23,0
2016,7,23,0,0
2016,7,23,1,0
2016,7,23,2,0
2016,7,23,3,0
2016,7,23,4,0
2016,7,23,5,127
2016,7,23,6,571
2016,7,23,7,766
2016,7,23,8,868
2016,7,23,9,927
2016,7,23,10,961
2016,7,23,11,979
2016,7,23,12,982
2016,7,23,13,975
2016,7,23,14,962
2016,7,23,15,932
2016,7,23,16,883
2016,7,23,17,797
2016,7,23,18,627
2016,7,23,19,227
2016,7,23,20,0
2016,7,23,21,0
2016,7,23,22,0
2016,7,23,23,0
2016,7,24,0,0
2016,7,24,1,0
2016,7,24,2,0
2016,7,24,3,0
2016,7,24,4,0
2016,7,24,5,132
2016,7,24,6,584
2016,7,24,7,766
2016,7,24,8,858
2016,7,24,9,909
2016,7,24,10,938
2016,7,24,11,968
2016,7,24,12,970
2016,7,24,13,962
2016,7,24,14,953
2016,7,24,15,925
2016,7,24,16,879
2016,7,24,17,799
2016,7,24,18,633
2016,7,24,19,220
2016,7,24,20,0
2016,7,24,21,0
2016,7,24,22,0
2016,7,24,23,0
2016,7,25,0,0
2016,7,25,1,0
2016,7,25,2,0
2016,7,25,3,0
2016,7,25,4,0
2016,7,25,5,0
2016,7,25,6,262
2016,7,25,7,468
2016,7,25,8,621
2016,7,25,9,726
2016,7,25,10,792
2016,7,25,11,913
2016,7,25,12,920
2016,7,25,13,543
2016,7,25,14,903
2016,7,25,15,873
2016,7,25,16,820
2016,7,25,17,726
2016,7,25,18,540
2016,7,25,19,141
2016,7,25,20,0
2016,7,25,21,0
2016,7,25,22,0
2016,7,25,23,0
2016,7,26,0,0
2016,7,26,1,0
2016,7,26,2,0
2016,7,26,3,0
2016,7,26,4,0
2016,7,26,5,45
2016,7,26,6,409
2016,7,26,7,544
2016,7,26,8,547
2016,7,26,9,57
2016,7,26,10,831
2016,7,26,11,887
2016,7,26,12,900
2016,7,26,13,905
2016,7,26,14,649
2016,7,26,15,891
2016,7,26,16,839
2016,7,26,17,744
2016,7,26,18,569
2016,7,26,19,170
2016,7,26,20,0
2016,7,26,21,0
2016,7,26,22,0
2016,7,26,23,0
2016,7,27,0,0
2016,7,27,1,0
2016,7,27,2,0
2016,7,27,3,0
2016,7,27,4,0
2016,7,27,5,0
2016,7,27,6,547
2016,7,27,7,737
2016,7,27,8,834
2016,7,27,9,890
2016,7,27,10,924
2016,7,27,11,960
2016,7,27,12,964
2016,7,27,13,955
2016,7,27,14,935
2016,7,27,15,898
2016,7,27,16,839
2016,7,27,17,742
2016,7,27,18,561
2016,7,27,19,160
2016,7,27,20,0
2016,7,27,21,0
2016,7,27,22,0
2016,7,27,23,0
2016,7,28,0,0
2016,7,28,1,0
2016,7,28,2,0
2016,7,28,3,0
2016,7,28,4,0
2016,7,28,5,0
2016,7,28,6,452
2016,7,28,7,650
2016,7,28,8,762
2016,7,28,9,834
2016,7,28,10,876
2016,7,28,11,907
2016,7,28,12,914
2016,7,28,13,909
2016,7,28,14,554
2016,7,28,15,880
2016,7,28,16,824
2016,7,28,17,726
2016,7,28,18,541
2016,7,28,19,141
2016,7,28,20,0
2016,7,28,21,0
2016,7,28,22,0
2016,7,28,23,0
2016,7,29,0,0
2016,7,29,1,0
2016,7,29,2,0
2016,7,29,3,0
2016,7,29,4,0
2016,7,29,5,0
2016,7,29,6,473
2016,7,29,7,676
2016,7,29,8,783
2016,7,29,9,845
2016,7,29,10,878
2016,7,29,11,914
2016,7,29,12,915
2016,7,29,13,910
2016,7,29,14,896
2016,7,29,15,866
2016,7,29,16,812
2016,7,29,17,716
2016,7,29,18,532
2016,7,29,19,131
2016,7,29,20,0
2016,7,29,21,0
2016,7,29,22,0
2016,7,29,23,0
2016,7,30,0,0
2016,7,30,1,0
2016,7,30,2,0
2016,7,30,3,0
2016,7,30,4,0
2016,7,30,5,0
2016,7,30,6,402
2016,7,30,7,273
2016,7,30,8,703
2016,7,30,9,113
2016,7,30,10,246
2016,7,30,11,65
2016,7,30,12,243
2016,7,30,13,0
2016,7,30,14,9
2016,7,30,15,838
2016,7,30,16,787
2016,7,30,17,286
2016,7,30,18,214
2016,7,30,19,0
2016,7,30,20,0
2016,7,30,21,0
2016,7,30,22,0
2016,7,30,23,0
2016,7,31,0,0
2016,7,31,1,0
2016,7,31,2,0
2016,7,31,3,0
2016,7,31,4,0
2016,7,31,5,0
2016,7,31,6,191
2016,7,31,7,366
2016,7,31,8,711
2016,7,31,9,793
2016,7,31,10,837
2016,7,31,11,891
2016,7,31,12,899
2016,7,31,13,897
2016,7,31,14,468
